filename,label
sklearn_digits_poisson_data_001271.seq,8
sklearn_digits_poisson_data_001272.seq,2
sklearn_digits_poisson_data_001273.seq,2
sklearn_digits_poisson_data_001274.seq,5
sklearn_digits_poisson_data_001275.seq,7
sklearn_digits_poisson_data_001276.seq,9
sklearn_digits_poisson_data_001277.seq,5
sklearn_digits_poisson_data_001278.seq,4
sklearn_digits_poisson_data_001279.seq,8
sklearn_digits_poisson_data_001280.seq,8
sklearn_digits_poisson_data_001281.seq,4
sklearn_digits_poisson_data_001282.seq,9
sklearn_digits_poisson_data_001283.seq,0
sklearn_digits_poisson_data_001284.seq,8
sklearn_digits_poisson_data_001285.seq,9
sklearn_digits_poisson_data_001286.seq,8
sklearn_digits_poisson_data_001287.seq,0
sklearn_digits_poisson_data_001288.seq,1
sklearn_digits_poisson_data_001289.seq,2
sklearn_digits_poisson_data_001290.seq,3
sklearn_digits_poisson_data_001291.seq,4
sklearn_digits_poisson_data_001292.seq,5
sklearn_digits_poisson_data_001293.seq,6
sklearn_digits_poisson_data_001294.seq,7
sklearn_digits_poisson_data_001295.seq,8
sklearn_digits_poisson_data_001296.seq,9
sklearn_digits_poisson_data_001297.seq,0
sklearn_digits_poisson_data_001298.seq,1
sklearn_digits_poisson_data_001299.seq,2
sklearn_digits_poisson_data_001300.seq,3
sklearn_digits_poisson_data_001301.seq,4
sklearn_digits_poisson_data_001302.seq,5
sklearn_digits_poisson_data_001303.seq,6
sklearn_digits_poisson_data_001304.seq,7
sklearn_digits_poisson_data_001305.seq,8
sklearn_digits_poisson_data_001306.seq,9
sklearn_digits_poisson_data_001307.seq,0
sklearn_digits_poisson_data_001308.seq,1
sklearn_digits_poisson_data_001309.seq,2
sklearn_digits_poisson_data_001310.seq,3
sklearn_digits_poisson_data_001311.seq,4
sklearn_digits_poisson_data_001312.seq,5
sklearn_digits_poisson_data_001313.seq,6
sklearn_digits_poisson_data_001314.seq,7
sklearn_digits_poisson_data_001315.seq,8
sklearn_digits_poisson_data_001316.seq,9
sklearn_digits_poisson_data_001317.seq,0
sklearn_digits_poisson_data_001318.seq,9
sklearn_digits_poisson_data_001319.seq,5
sklearn_digits_poisson_data_001320.seq,5
sklearn_digits_poisson_data_001321.seq,6
sklearn_digits_poisson_data_001322.seq,5
sklearn_digits_poisson_data_001323.seq,0
sklearn_digits_poisson_data_001324.seq,9
sklearn_digits_poisson_data_001325.seq,8
sklearn_digits_poisson_data_001326.seq,9
sklearn_digits_poisson_data_001327.seq,8
sklearn_digits_poisson_data_001328.seq,4
sklearn_digits_poisson_data_001329.seq,1
sklearn_digits_poisson_data_001330.seq,7
sklearn_digits_poisson_data_001331.seq,7
sklearn_digits_poisson_data_001332.seq,3
sklearn_digits_poisson_data_001333.seq,5
sklearn_digits_poisson_data_001334.seq,1
sklearn_digits_poisson_data_001335.seq,0
sklearn_digits_poisson_data_001336.seq,0
sklearn_digits_poisson_data_001337.seq,2
sklearn_digits_poisson_data_001338.seq,2
sklearn_digits_poisson_data_001339.seq,7
sklearn_digits_poisson_data_001340.seq,8
sklearn_digits_poisson_data_001341.seq,2
sklearn_digits_poisson_data_001342.seq,0
sklearn_digits_poisson_data_001343.seq,1
sklearn_digits_poisson_data_001344.seq,2
sklearn_digits_poisson_data_001345.seq,6
sklearn_digits_poisson_data_001346.seq,3
sklearn_digits_poisson_data_001347.seq,3
sklearn_digits_poisson_data_001348.seq,7
sklearn_digits_poisson_data_001349.seq,3
sklearn_digits_poisson_data_001350.seq,3
sklearn_digits_poisson_data_001351.seq,4
sklearn_digits_poisson_data_001352.seq,6
sklearn_digits_poisson_data_001353.seq,6
sklearn_digits_poisson_data_001354.seq,6
sklearn_digits_poisson_data_001355.seq,4
sklearn_digits_poisson_data_001356.seq,9
sklearn_digits_poisson_data_001357.seq,1
sklearn_digits_poisson_data_001358.seq,5
sklearn_digits_poisson_data_001359.seq,0
sklearn_digits_poisson_data_001360.seq,9
sklearn_digits_poisson_data_001361.seq,5
sklearn_digits_poisson_data_001362.seq,2
sklearn_digits_poisson_data_001363.seq,8
sklearn_digits_poisson_data_001364.seq,2
sklearn_digits_poisson_data_001365.seq,0
sklearn_digits_poisson_data_001366.seq,0
sklearn_digits_poisson_data_001367.seq,1
sklearn_digits_poisson_data_001368.seq,7
sklearn_digits_poisson_data_001369.seq,6
sklearn_digits_poisson_data_001370.seq,3
sklearn_digits_poisson_data_001371.seq,2
sklearn_digits_poisson_data_001372.seq,1
sklearn_digits_poisson_data_001373.seq,7
sklearn_digits_poisson_data_001374.seq,4
sklearn_digits_poisson_data_001375.seq,6
sklearn_digits_poisson_data_001376.seq,3
sklearn_digits_poisson_data_001377.seq,1
sklearn_digits_poisson_data_001378.seq,3
sklearn_digits_poisson_data_001379.seq,9
sklearn_digits_poisson_data_001380.seq,1
sklearn_digits_poisson_data_001381.seq,7
sklearn_digits_poisson_data_001382.seq,6
sklearn_digits_poisson_data_001383.seq,8
sklearn_digits_poisson_data_001384.seq,4
sklearn_digits_poisson_data_001385.seq,3
sklearn_digits_poisson_data_001386.seq,1
sklearn_digits_poisson_data_001387.seq,4
sklearn_digits_poisson_data_001388.seq,0
sklearn_digits_poisson_data_001389.seq,5
sklearn_digits_poisson_data_001390.seq,3
sklearn_digits_poisson_data_001391.seq,6
sklearn_digits_poisson_data_001392.seq,9
sklearn_digits_poisson_data_001393.seq,6
sklearn_digits_poisson_data_001394.seq,1
sklearn_digits_poisson_data_001395.seq,7
sklearn_digits_poisson_data_001396.seq,5
sklearn_digits_poisson_data_001397.seq,4
sklearn_digits_poisson_data_001398.seq,4
sklearn_digits_poisson_data_001399.seq,7
sklearn_digits_poisson_data_001400.seq,2
sklearn_digits_poisson_data_001401.seq,8
sklearn_digits_poisson_data_001402.seq,2
sklearn_digits_poisson_data_001403.seq,2
sklearn_digits_poisson_data_001404.seq,5
sklearn_digits_poisson_data_001405.seq,7
sklearn_digits_poisson_data_001406.seq,9
sklearn_digits_poisson_data_001407.seq,5
sklearn_digits_poisson_data_001408.seq,4
sklearn_digits_poisson_data_001409.seq,8
sklearn_digits_poisson_data_001410.seq,8
sklearn_digits_poisson_data_001411.seq,4
sklearn_digits_poisson_data_001412.seq,9
sklearn_digits_poisson_data_001413.seq,0
sklearn_digits_poisson_data_001414.seq,8
sklearn_digits_poisson_data_001415.seq,0
sklearn_digits_poisson_data_001416.seq,1
sklearn_digits_poisson_data_001417.seq,2
sklearn_digits_poisson_data_001418.seq,3
sklearn_digits_poisson_data_001419.seq,4
sklearn_digits_poisson_data_001420.seq,5
sklearn_digits_poisson_data_001421.seq,6
sklearn_digits_poisson_data_001422.seq,7
sklearn_digits_poisson_data_001423.seq,8
sklearn_digits_poisson_data_001424.seq,9
sklearn_digits_poisson_data_001425.seq,0
sklearn_digits_poisson_data_001426.seq,1
sklearn_digits_poisson_data_001427.seq,2
sklearn_digits_poisson_data_001428.seq,3
sklearn_digits_poisson_data_001429.seq,4
sklearn_digits_poisson_data_001430.seq,5
sklearn_digits_poisson_data_001431.seq,6
sklearn_digits_poisson_data_001432.seq,7
sklearn_digits_poisson_data_001433.seq,8
sklearn_digits_poisson_data_001434.seq,9
sklearn_digits_poisson_data_001435.seq,0
sklearn_digits_poisson_data_001436.seq,1
sklearn_digits_poisson_data_001437.seq,2
sklearn_digits_poisson_data_001438.seq,3
sklearn_digits_poisson_data_001439.seq,4
sklearn_digits_poisson_data_001440.seq,5
sklearn_digits_poisson_data_001441.seq,6
sklearn_digits_poisson_data_001442.seq,7
sklearn_digits_poisson_data_001443.seq,8
sklearn_digits_poisson_data_001444.seq,9
sklearn_digits_poisson_data_001445.seq,0
sklearn_digits_poisson_data_001446.seq,9
sklearn_digits_poisson_data_001447.seq,5
sklearn_digits_poisson_data_001448.seq,5
sklearn_digits_poisson_data_001449.seq,6
sklearn_digits_poisson_data_001450.seq,5
sklearn_digits_poisson_data_001451.seq,0
sklearn_digits_poisson_data_001452.seq,9
sklearn_digits_poisson_data_001453.seq,8
sklearn_digits_poisson_data_001454.seq,9
sklearn_digits_poisson_data_001455.seq,8
sklearn_digits_poisson_data_001456.seq,4
sklearn_digits_poisson_data_001457.seq,1
sklearn_digits_poisson_data_001458.seq,7
sklearn_digits_poisson_data_001459.seq,7
sklearn_digits_poisson_data_001460.seq,3
sklearn_digits_poisson_data_001461.seq,5
sklearn_digits_poisson_data_001462.seq,1
sklearn_digits_poisson_data_001463.seq,0
sklearn_digits_poisson_data_001464.seq,0
sklearn_digits_poisson_data_001465.seq,2
sklearn_digits_poisson_data_001466.seq,2
sklearn_digits_poisson_data_001467.seq,7
sklearn_digits_poisson_data_001468.seq,8
sklearn_digits_poisson_data_001469.seq,2
sklearn_digits_poisson_data_001470.seq,0
sklearn_digits_poisson_data_001471.seq,1
sklearn_digits_poisson_data_001472.seq,2
sklearn_digits_poisson_data_001473.seq,6
sklearn_digits_poisson_data_001474.seq,3
sklearn_digits_poisson_data_001475.seq,3
sklearn_digits_poisson_data_001476.seq,7
sklearn_digits_poisson_data_001477.seq,3
sklearn_digits_poisson_data_001478.seq,3
sklearn_digits_poisson_data_001479.seq,4
sklearn_digits_poisson_data_001480.seq,6
sklearn_digits_poisson_data_001481.seq,6
sklearn_digits_poisson_data_001482.seq,6
sklearn_digits_poisson_data_001483.seq,4
sklearn_digits_poisson_data_001484.seq,9
sklearn_digits_poisson_data_001485.seq,1
sklearn_digits_poisson_data_001486.seq,5
sklearn_digits_poisson_data_001487.seq,0
sklearn_digits_poisson_data_001488.seq,9
sklearn_digits_poisson_data_001489.seq,5
sklearn_digits_poisson_data_001490.seq,2
sklearn_digits_poisson_data_001491.seq,8
sklearn_digits_poisson_data_001492.seq,2
sklearn_digits_poisson_data_001493.seq,0
sklearn_digits_poisson_data_001494.seq,0
sklearn_digits_poisson_data_001495.seq,1
sklearn_digits_poisson_data_001496.seq,7
sklearn_digits_poisson_data_001497.seq,6
sklearn_digits_poisson_data_001498.seq,3
sklearn_digits_poisson_data_001499.seq,2
sklearn_digits_poisson_data_001500.seq,1
sklearn_digits_poisson_data_001501.seq,7
sklearn_digits_poisson_data_001502.seq,4
sklearn_digits_poisson_data_001503.seq,6
sklearn_digits_poisson_data_001504.seq,3
sklearn_digits_poisson_data_001505.seq,1
sklearn_digits_poisson_data_001506.seq,3
sklearn_digits_poisson_data_001507.seq,9
sklearn_digits_poisson_data_001508.seq,1
sklearn_digits_poisson_data_001509.seq,7
sklearn_digits_poisson_data_001510.seq,6
sklearn_digits_poisson_data_001511.seq,8
sklearn_digits_poisson_data_001512.seq,4
sklearn_digits_poisson_data_001513.seq,3
sklearn_digits_poisson_data_001514.seq,1
sklearn_digits_poisson_data_001515.seq,4
sklearn_digits_poisson_data_001516.seq,0
sklearn_digits_poisson_data_001517.seq,5
sklearn_digits_poisson_data_001518.seq,3
sklearn_digits_poisson_data_001519.seq,6
sklearn_digits_poisson_data_001520.seq,9
sklearn_digits_poisson_data_001521.seq,6
sklearn_digits_poisson_data_001522.seq,1
sklearn_digits_poisson_data_001523.seq,7
sklearn_digits_poisson_data_001524.seq,5
sklearn_digits_poisson_data_001525.seq,4
sklearn_digits_poisson_data_001526.seq,4
sklearn_digits_poisson_data_001527.seq,7
sklearn_digits_poisson_data_001528.seq,2
sklearn_digits_poisson_data_001529.seq,8
sklearn_digits_poisson_data_001530.seq,2
sklearn_digits_poisson_data_001531.seq,2
sklearn_digits_poisson_data_001532.seq,5
sklearn_digits_poisson_data_001533.seq,7
sklearn_digits_poisson_data_001534.seq,9
sklearn_digits_poisson_data_001535.seq,5
sklearn_digits_poisson_data_001536.seq,4
sklearn_digits_poisson_data_001537.seq,8
sklearn_digits_poisson_data_001538.seq,8
sklearn_digits_poisson_data_001539.seq,4
sklearn_digits_poisson_data_001540.seq,9
sklearn_digits_poisson_data_001541.seq,0
sklearn_digits_poisson_data_001542.seq,8
sklearn_digits_poisson_data_001543.seq,9
sklearn_digits_poisson_data_001544.seq,8
sklearn_digits_poisson_data_001545.seq,0
sklearn_digits_poisson_data_001546.seq,1
sklearn_digits_poisson_data_001547.seq,2
sklearn_digits_poisson_data_001548.seq,3
sklearn_digits_poisson_data_001549.seq,4
sklearn_digits_poisson_data_001550.seq,5
sklearn_digits_poisson_data_001551.seq,6
sklearn_digits_poisson_data_001552.seq,7
sklearn_digits_poisson_data_001553.seq,8
sklearn_digits_poisson_data_001554.seq,9
sklearn_digits_poisson_data_001555.seq,0
sklearn_digits_poisson_data_001556.seq,1
sklearn_digits_poisson_data_001557.seq,2
sklearn_digits_poisson_data_001558.seq,3
sklearn_digits_poisson_data_001559.seq,4
sklearn_digits_poisson_data_001560.seq,5
sklearn_digits_poisson_data_001561.seq,6
sklearn_digits_poisson_data_001562.seq,9
sklearn_digits_poisson_data_001563.seq,0
sklearn_digits_poisson_data_001564.seq,1
sklearn_digits_poisson_data_001565.seq,2
sklearn_digits_poisson_data_001566.seq,3
sklearn_digits_poisson_data_001567.seq,4
sklearn_digits_poisson_data_001568.seq,5
sklearn_digits_poisson_data_001569.seq,6
sklearn_digits_poisson_data_001570.seq,7
sklearn_digits_poisson_data_001571.seq,8
sklearn_digits_poisson_data_001572.seq,9
sklearn_digits_poisson_data_001573.seq,0
sklearn_digits_poisson_data_001574.seq,9
sklearn_digits_poisson_data_001575.seq,5
sklearn_digits_poisson_data_001576.seq,5
sklearn_digits_poisson_data_001577.seq,6
sklearn_digits_poisson_data_001578.seq,5
sklearn_digits_poisson_data_001579.seq,0
sklearn_digits_poisson_data_001580.seq,9
sklearn_digits_poisson_data_001581.seq,8
sklearn_digits_poisson_data_001582.seq,9
sklearn_digits_poisson_data_001583.seq,8
sklearn_digits_poisson_data_001584.seq,4
sklearn_digits_poisson_data_001585.seq,1
sklearn_digits_poisson_data_001586.seq,7
sklearn_digits_poisson_data_001587.seq,7
sklearn_digits_poisson_data_001588.seq,3
sklearn_digits_poisson_data_001589.seq,5
sklearn_digits_poisson_data_001590.seq,1
sklearn_digits_poisson_data_001591.seq,0
sklearn_digits_poisson_data_001592.seq,0
sklearn_digits_poisson_data_001593.seq,2
sklearn_digits_poisson_data_001594.seq,2
sklearn_digits_poisson_data_001595.seq,7
sklearn_digits_poisson_data_001596.seq,8
sklearn_digits_poisson_data_001597.seq,2
sklearn_digits_poisson_data_001598.seq,0
sklearn_digits_poisson_data_001599.seq,1
sklearn_digits_poisson_data_001600.seq,2
sklearn_digits_poisson_data_001601.seq,6
sklearn_digits_poisson_data_001602.seq,3
sklearn_digits_poisson_data_001603.seq,3
sklearn_digits_poisson_data_001604.seq,7
sklearn_digits_poisson_data_001605.seq,3
sklearn_digits_poisson_data_001606.seq,3
sklearn_digits_poisson_data_001607.seq,4
sklearn_digits_poisson_data_001608.seq,6
sklearn_digits_poisson_data_001609.seq,6
sklearn_digits_poisson_data_001610.seq,6
sklearn_digits_poisson_data_001611.seq,4
sklearn_digits_poisson_data_001612.seq,9
sklearn_digits_poisson_data_001613.seq,1
sklearn_digits_poisson_data_001614.seq,5
sklearn_digits_poisson_data_001615.seq,0
sklearn_digits_poisson_data_001616.seq,9
sklearn_digits_poisson_data_001617.seq,5
sklearn_digits_poisson_data_001618.seq,2
sklearn_digits_poisson_data_001619.seq,8
sklearn_digits_poisson_data_001620.seq,0
sklearn_digits_poisson_data_001621.seq,1
sklearn_digits_poisson_data_001622.seq,7
sklearn_digits_poisson_data_001623.seq,6
sklearn_digits_poisson_data_001624.seq,3
sklearn_digits_poisson_data_001625.seq,2
sklearn_digits_poisson_data_001626.seq,1
sklearn_digits_poisson_data_001627.seq,7
sklearn_digits_poisson_data_001628.seq,4
sklearn_digits_poisson_data_001629.seq,6
sklearn_digits_poisson_data_001630.seq,3
sklearn_digits_poisson_data_001631.seq,1
sklearn_digits_poisson_data_001632.seq,3
sklearn_digits_poisson_data_001633.seq,9
sklearn_digits_poisson_data_001634.seq,1
sklearn_digits_poisson_data_001635.seq,7
sklearn_digits_poisson_data_001636.seq,6
sklearn_digits_poisson_data_001637.seq,8
sklearn_digits_poisson_data_001638.seq,4
sklearn_digits_poisson_data_001639.seq,3
sklearn_digits_poisson_data_001640.seq,1
sklearn_digits_poisson_data_001641.seq,4
sklearn_digits_poisson_data_001642.seq,0
sklearn_digits_poisson_data_001643.seq,5
sklearn_digits_poisson_data_001644.seq,3
sklearn_digits_poisson_data_001645.seq,6
sklearn_digits_poisson_data_001646.seq,9
sklearn_digits_poisson_data_001647.seq,6
sklearn_digits_poisson_data_001648.seq,1
sklearn_digits_poisson_data_001649.seq,7
sklearn_digits_poisson_data_001650.seq,5
sklearn_digits_poisson_data_001651.seq,4
sklearn_digits_poisson_data_001652.seq,4
sklearn_digits_poisson_data_001653.seq,7
sklearn_digits_poisson_data_001654.seq,2
sklearn_digits_poisson_data_001655.seq,2
sklearn_digits_poisson_data_001656.seq,5
sklearn_digits_poisson_data_001657.seq,7
sklearn_digits_poisson_data_001658.seq,9
sklearn_digits_poisson_data_001659.seq,5
sklearn_digits_poisson_data_001660.seq,4
sklearn_digits_poisson_data_001661.seq,4
sklearn_digits_poisson_data_001662.seq,9
sklearn_digits_poisson_data_001663.seq,0
sklearn_digits_poisson_data_001664.seq,8
sklearn_digits_poisson_data_001665.seq,9
sklearn_digits_poisson_data_001666.seq,8
sklearn_digits_poisson_data_001667.seq,0
sklearn_digits_poisson_data_001668.seq,1
sklearn_digits_poisson_data_001669.seq,2
sklearn_digits_poisson_data_001670.seq,3
sklearn_digits_poisson_data_001671.seq,4
sklearn_digits_poisson_data_001672.seq,5
sklearn_digits_poisson_data_001673.seq,6
sklearn_digits_poisson_data_001674.seq,7
sklearn_digits_poisson_data_001675.seq,8
sklearn_digits_poisson_data_001676.seq,9
sklearn_digits_poisson_data_001677.seq,0
sklearn_digits_poisson_data_001678.seq,1
sklearn_digits_poisson_data_001679.seq,2
sklearn_digits_poisson_data_001680.seq,3
sklearn_digits_poisson_data_001681.seq,4
sklearn_digits_poisson_data_001682.seq,5
sklearn_digits_poisson_data_001683.seq,6
sklearn_digits_poisson_data_001684.seq,7
sklearn_digits_poisson_data_001685.seq,8
sklearn_digits_poisson_data_001686.seq,9
sklearn_digits_poisson_data_001687.seq,0
sklearn_digits_poisson_data_001688.seq,1
sklearn_digits_poisson_data_001689.seq,2
sklearn_digits_poisson_data_001690.seq,3
sklearn_digits_poisson_data_001691.seq,4
sklearn_digits_poisson_data_001692.seq,5
sklearn_digits_poisson_data_001693.seq,6
sklearn_digits_poisson_data_001694.seq,7
sklearn_digits_poisson_data_001695.seq,8
sklearn_digits_poisson_data_001696.seq,9
sklearn_digits_poisson_data_001697.seq,0
sklearn_digits_poisson_data_001698.seq,9
sklearn_digits_poisson_data_001699.seq,5
sklearn_digits_poisson_data_001700.seq,5
sklearn_digits_poisson_data_001701.seq,6
sklearn_digits_poisson_data_001702.seq,5
sklearn_digits_poisson_data_001703.seq,0
sklearn_digits_poisson_data_001704.seq,9
sklearn_digits_poisson_data_001705.seq,8
sklearn_digits_poisson_data_001706.seq,9
sklearn_digits_poisson_data_001707.seq,8
sklearn_digits_poisson_data_001708.seq,4
sklearn_digits_poisson_data_001709.seq,1
sklearn_digits_poisson_data_001710.seq,7
sklearn_digits_poisson_data_001711.seq,7
sklearn_digits_poisson_data_001712.seq,3
sklearn_digits_poisson_data_001713.seq,5
sklearn_digits_poisson_data_001714.seq,1
sklearn_digits_poisson_data_001715.seq,0
sklearn_digits_poisson_data_001716.seq,0
sklearn_digits_poisson_data_001717.seq,2
sklearn_digits_poisson_data_001718.seq,2
sklearn_digits_poisson_data_001719.seq,7
sklearn_digits_poisson_data_001720.seq,8
sklearn_digits_poisson_data_001721.seq,2
sklearn_digits_poisson_data_001722.seq,0
sklearn_digits_poisson_data_001723.seq,1
sklearn_digits_poisson_data_001724.seq,2
sklearn_digits_poisson_data_001725.seq,6
sklearn_digits_poisson_data_001726.seq,3
sklearn_digits_poisson_data_001727.seq,3
sklearn_digits_poisson_data_001728.seq,7
sklearn_digits_poisson_data_001729.seq,3
sklearn_digits_poisson_data_001730.seq,3
sklearn_digits_poisson_data_001731.seq,4
sklearn_digits_poisson_data_001732.seq,6
sklearn_digits_poisson_data_001733.seq,6
sklearn_digits_poisson_data_001734.seq,6
sklearn_digits_poisson_data_001735.seq,4
sklearn_digits_poisson_data_001736.seq,9
sklearn_digits_poisson_data_001737.seq,1
sklearn_digits_poisson_data_001738.seq,5
sklearn_digits_poisson_data_001739.seq,0
sklearn_digits_poisson_data_001740.seq,9
sklearn_digits_poisson_data_001741.seq,5
sklearn_digits_poisson_data_001742.seq,2
sklearn_digits_poisson_data_001743.seq,8
sklearn_digits_poisson_data_001744.seq,2
sklearn_digits_poisson_data_001745.seq,0
sklearn_digits_poisson_data_001746.seq,0
sklearn_digits_poisson_data_001747.seq,1
sklearn_digits_poisson_data_001748.seq,7
sklearn_digits_poisson_data_001749.seq,6
sklearn_digits_poisson_data_001750.seq,3
sklearn_digits_poisson_data_001751.seq,2
sklearn_digits_poisson_data_001752.seq,1
sklearn_digits_poisson_data_001753.seq,7
sklearn_digits_poisson_data_001754.seq,4
sklearn_digits_poisson_data_001755.seq,6
sklearn_digits_poisson_data_001756.seq,3
sklearn_digits_poisson_data_001757.seq,1
sklearn_digits_poisson_data_001758.seq,3
sklearn_digits_poisson_data_001759.seq,9
sklearn_digits_poisson_data_001760.seq,1
sklearn_digits_poisson_data_001761.seq,7
sklearn_digits_poisson_data_001762.seq,6
sklearn_digits_poisson_data_001763.seq,8
sklearn_digits_poisson_data_001764.seq,4
sklearn_digits_poisson_data_001765.seq,3
sklearn_digits_poisson_data_001766.seq,1
sklearn_digits_poisson_data_001767.seq,4
sklearn_digits_poisson_data_001768.seq,0
sklearn_digits_poisson_data_001769.seq,5
sklearn_digits_poisson_data_001770.seq,3
sklearn_digits_poisson_data_001771.seq,6
sklearn_digits_poisson_data_001772.seq,9
sklearn_digits_poisson_data_001773.seq,6
sklearn_digits_poisson_data_001774.seq,1
sklearn_digits_poisson_data_001775.seq,7
sklearn_digits_poisson_data_001776.seq,5
sklearn_digits_poisson_data_001777.seq,4
sklearn_digits_poisson_data_001778.seq,4
sklearn_digits_poisson_data_001779.seq,7
sklearn_digits_poisson_data_001780.seq,2
sklearn_digits_poisson_data_001781.seq,8
sklearn_digits_poisson_data_001782.seq,2
sklearn_digits_poisson_data_001783.seq,2
sklearn_digits_poisson_data_001784.seq,5
sklearn_digits_poisson_data_001785.seq,7
sklearn_digits_poisson_data_001786.seq,9
sklearn_digits_poisson_data_001787.seq,5
sklearn_digits_poisson_data_001788.seq,4
sklearn_digits_poisson_data_001789.seq,8
sklearn_digits_poisson_data_001790.seq,8
sklearn_digits_poisson_data_001791.seq,4
sklearn_digits_poisson_data_001792.seq,9
sklearn_digits_poisson_data_001793.seq,0
sklearn_digits_poisson_data_001794.seq,8
sklearn_digits_poisson_data_001795.seq,9
sklearn_digits_poisson_data_001796.seq,8
